07:53:08.425 | INFO | AuthServerApplication: Starting AuthServerApplication using Java 21.0.3 with PID 7824 (C:\Users\PC\OneDrive\Desktop\bookommerce\auth-server\target\classes started by PC in C:\Users\PC\OneDrive\Desktop\bookommerce\auth-server)
10:32:24.390 | DEBUG | FilterChainProxy: Securing GET /oauth2/jwks
10:32:24.448 | DEBUG | FilterChainProxy: Securing GET /userinfo
10:32:24.474 | DEBUG | JwtAuthenticationProvider: Authenticated token
10:32:24.477 | DEBUG | BearerTokenAuthenticationFilter: Set SecurityContextHolder to JwtAuthenticationToken [Principal=org.springframework.security.oauth2.jwt.Jwt@6ffe4578, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=127.0.0.1, SessionId=null], Granted Authorities=[SCOPE_openid, SCOPE_profile]]
10:32:47.151 | DEBUG | FilterChainProxy: Securing POST /oauth2/introspect
10:33:00.009 | DEBUG | JdbcTemplate: Executing prepared SQL update
10:33:00.010 | DEBUG | JdbcTemplate: Executing prepared SQL statement [DELETE FROM SPRING_SESSION
WHERE EXPIRY_TIME < ?
]
10:33:00.011 | TRACE | StatementCreatorUtils: Setting SQL statement parameter value: column index 1, parameter value [1768188780008], value class [java.lang.Long], SQL type unknown
10:33:00.021 | DEBUG | JdbcIndexedSessionRepository: Cleaned up 1 expired sessions
10:33:23.050 | DEBUG | FilterChainProxy: Securing POST /oauth2/introspect
10:33:57.738 | DEBUG | FilterChainProxy: Securing POST /oauth2/introspect
10:34:00.010 | DEBUG | JdbcTemplate: Executing prepared SQL update
10:34:00.011 | DEBUG | JdbcTemplate: Executing prepared SQL statement [DELETE FROM SPRING_SESSION
WHERE EXPIRY_TIME < ?
]
10:34:00.011 | TRACE | StatementCreatorUtils: Setting SQL statement parameter value: column index 1, parameter value [1768188840010], value class [java.lang.Long], SQL type unknown
10:34:00.016 | DEBUG | JdbcIndexedSessionRepository: Cleaned up 0 expired sessions
10:35:00.015 | DEBUG | JdbcTemplate: Executing prepared SQL update
10:35:00.016 | DEBUG | JdbcTemplate: Executing prepared SQL statement [DELETE FROM SPRING_SESSION
WHERE EXPIRY_TIME < ?
]
10:35:00.018 | TRACE | StatementCreatorUtils: Setting SQL statement parameter value: column index 1, parameter value [1768188900015], value class [java.lang.Long], SQL type unknown
10:35:00.022 | DEBUG | JdbcIndexedSessionRepository: Cleaned up 0 expired sessions
10:36:00.018 | DEBUG | JdbcTemplate: Executing prepared SQL update
10:36:00.019 | DEBUG | JdbcTemplate: Executing prepared SQL statement [DELETE FROM SPRING_SESSION
WHERE EXPIRY_TIME < ?
]
10:36:00.020 | TRACE | StatementCreatorUtils: Setting SQL statement parameter value: column index 1, parameter value [1768188960018], value class [java.lang.Long], SQL type unknown
10:36:00.024 | DEBUG | JdbcIndexedSessionRepository: Cleaned up 0 expired sessions
10:36:12.877 | DEBUG | FilterChainProxy: Securing POST /oauth2/introspect
10:37:00.017 | DEBUG | JdbcTemplate: Executing prepared SQL update
10:37:00.018 | DEBUG | JdbcTemplate: Executing prepared SQL statement [DELETE FROM SPRING_SESSION
WHERE EXPIRY_TIME < ?
]
10:37:00.020 | TRACE | StatementCreatorUtils: Setting SQL statement parameter value: column index 1, parameter value [1768189020017], value class [java.lang.Long], SQL type unknown
10:37:00.033 | DEBUG | JdbcIndexedSessionRepository: Cleaned up 0 expired sessions
10:38:00.012 | DEBUG | JdbcTemplate: Executing prepared SQL update
10:38:00.013 | DEBUG | JdbcTemplate: Executing prepared SQL statement [DELETE FROM SPRING_SESSION
WHERE EXPIRY_TIME < ?
]
10:38:00.013 | TRACE | StatementCreatorUtils: Setting SQL statement parameter value: column index 1, parameter value [1768189080012], value class [java.lang.Long], SQL type unknown
10:38:00.018 | DEBUG | JdbcIndexedSessionRepository: Cleaned up 0 expired sessions
10:39:00.007 | DEBUG | JdbcTemplate: Executing prepared SQL update
10:39:00.007 | DEBUG | JdbcTemplate: Executing prepared SQL statement [DELETE FROM SPRING_SESSION
WHERE EXPIRY_TIME < ?
]
10:39:00.009 | TRACE | StatementCreatorUtils: Setting SQL statement parameter value: column index 1, parameter value [1768189140007], value class [java.lang.Long], SQL type unknown
10:39:00.013 | DEBUG | JdbcIndexedSessionRepository: Cleaned up 0 expired sessions
10:40:00.016 | DEBUG | JdbcTemplate: Executing prepared SQL update
10:40:00.018 | DEBUG | JdbcTemplate: Executing prepared SQL statement [DELETE FROM SPRING_SESSION
WHERE EXPIRY_TIME < ?
]
10:40:00.019 | TRACE | StatementCreatorUtils: Setting SQL statement parameter value: column index 1, parameter value [1768189200016], value class [java.lang.Long], SQL type unknown
10:40:00.023 | DEBUG | JdbcIndexedSessionRepository: Cleaned up 0 expired sessions
10:40:33.704 | DEBUG | FilterChainProxy: Securing POST /oauth2/introspect
10:40:49.531 | DEBUG | FilterChainProxy: Securing POST /oauth2/introspect
10:41:00.017 | DEBUG | JdbcTemplate: Executing prepared SQL update
10:41:00.019 | DEBUG | JdbcTemplate: Executing prepared SQL statement [DELETE FROM SPRING_SESSION
WHERE EXPIRY_TIME < ?
]
10:41:00.020 | TRACE | StatementCreatorUtils: Setting SQL statement parameter value: column index 1, parameter value [1768189260017], value class [java.lang.Long], SQL type unknown
10:41:00.024 | DEBUG | JdbcIndexedSessionRepository: Cleaned up 0 expired sessions
10:41:52.687 | DEBUG | FilterChainProxy: Securing POST /oauth2/introspect
10:42:00.008 | DEBUG | JdbcTemplate: Executing prepared SQL update
10:42:00.008 | DEBUG | JdbcTemplate: Executing prepared SQL statement [DELETE FROM SPRING_SESSION
WHERE EXPIRY_TIME < ?
]
10:42:00.009 | TRACE | StatementCreatorUtils: Setting SQL statement parameter value: column index 1, parameter value [1768189320008], value class [java.lang.Long], SQL type unknown
10:42:00.014 | DEBUG | JdbcIndexedSessionRepository: Cleaned up 0 expired sessions
10:43:00.012 | DEBUG | JdbcTemplate: Executing prepared SQL update
10:43:00.013 | DEBUG | JdbcTemplate: Executing prepared SQL statement [DELETE FROM SPRING_SESSION
WHERE EXPIRY_TIME < ?
]
10:43:00.014 | TRACE | StatementCreatorUtils: Setting SQL statement parameter value: column index 1, parameter value [1768189380011], value class [java.lang.Long], SQL type unknown
10:43:00.017 | DEBUG | JdbcIndexedSessionRepository: Cleaned up 0 expired sessions
10:43:31.028 | DEBUG | FilterChainProxy: Securing POST /oauth2/introspect
10:44:00.007 | DEBUG | JdbcTemplate: Executing prepared SQL update
10:44:00.007 | DEBUG | JdbcTemplate: Executing prepared SQL statement [DELETE FROM SPRING_SESSION
WHERE EXPIRY_TIME < ?
]
10:44:00.007 | TRACE | StatementCreatorUtils: Setting SQL statement parameter value: column index 1, parameter value [1768189440007], value class [java.lang.Long], SQL type unknown
10:44:00.011 | DEBUG | JdbcIndexedSessionRepository: Cleaned up 0 expired sessions
10:45:00.017 | DEBUG | JdbcTemplate: Executing prepared SQL update
10:45:00.018 | DEBUG | JdbcTemplate: Executing prepared SQL statement [DELETE FROM SPRING_SESSION
WHERE EXPIRY_TIME < ?
]
10:45:00.018 | TRACE | StatementCreatorUtils: Setting SQL statement parameter value: column index 1, parameter value [1768189500017], value class [java.lang.Long], SQL type unknown
10:45:00.021 | DEBUG | JdbcIndexedSessionRepository: Cleaned up 0 expired sessions
10:46:00.002 | DEBUG | JdbcTemplate: Executing prepared SQL update
10:46:00.003 | DEBUG | JdbcTemplate: Executing prepared SQL statement [DELETE FROM SPRING_SESSION
WHERE EXPIRY_TIME < ?
]
10:46:00.004 | TRACE | StatementCreatorUtils: Setting SQL statement parameter value: column index 1, parameter value [1768189560002], value class [java.lang.Long], SQL type unknown
10:46:00.006 | DEBUG | JdbcIndexedSessionRepository: Cleaned up 0 expired sessions
10:47:00.019 | DEBUG | JdbcTemplate: Executing prepared SQL update
10:47:00.019 | DEBUG | JdbcTemplate: Executing prepared SQL statement [DELETE FROM SPRING_SESSION
WHERE EXPIRY_TIME < ?
]
10:47:00.020 | TRACE | StatementCreatorUtils: Setting SQL statement parameter value: column index 1, parameter value [1768189620019], value class [java.lang.Long], SQL type unknown
10:47:00.023 | DEBUG | JdbcIndexedSessionRepository: Cleaned up 0 expired sessions
10:48:00.006 | DEBUG | JdbcTemplate: Executing prepared SQL update
10:48:00.007 | DEBUG | JdbcTemplate: Executing prepared SQL statement [DELETE FROM SPRING_SESSION
WHERE EXPIRY_TIME < ?
]
10:48:00.009 | TRACE | StatementCreatorUtils: Setting SQL statement parameter value: column index 1, parameter value [1768189680006], value class [java.lang.Long], SQL type unknown
10:48:00.013 | DEBUG | JdbcIndexedSessionRepository: Cleaned up 0 expired sessions
10:49:00.012 | DEBUG | JdbcTemplate: Executing prepared SQL update
10:49:00.013 | DEBUG | JdbcTemplate: Executing prepared SQL statement [DELETE FROM SPRING_SESSION
WHERE EXPIRY_TIME < ?
]
10:49:00.013 | TRACE | StatementCreatorUtils: Setting SQL statement parameter value: column index 1, parameter value [1768189740011], value class [java.lang.Long], SQL type unknown
10:49:00.019 | DEBUG | JdbcIndexedSessionRepository: Cleaned up 0 expired sessions
10:50:00.010 | DEBUG | JdbcTemplate: Executing prepared SQL update
10:50:00.010 | DEBUG | JdbcTemplate: Executing prepared SQL statement [DELETE FROM SPRING_SESSION
WHERE EXPIRY_TIME < ?
]
10:50:00.010 | TRACE | StatementCreatorUtils: Setting SQL statement parameter value: column index 1, parameter value [1768189800009], value class [java.lang.Long], SQL type unknown
10:50:00.014 | DEBUG | JdbcIndexedSessionRepository: Cleaned up 0 expired sessions
10:51:00.011 | DEBUG | JdbcTemplate: Executing prepared SQL update
10:51:00.013 | DEBUG | JdbcTemplate: Executing prepared SQL statement [DELETE FROM SPRING_SESSION
WHERE EXPIRY_TIME < ?
]
10:51:00.014 | TRACE | StatementCreatorUtils: Setting SQL statement parameter value: column index 1, parameter value [1768189860011], value class [java.lang.Long], SQL type unknown
10:51:00.019 | DEBUG | JdbcIndexedSessionRepository: Cleaned up 0 expired sessions
10:52:00.006 | DEBUG | JdbcTemplate: Executing prepared SQL update
10:52:00.006 | DEBUG | JdbcTemplate: Executing prepared SQL statement [DELETE FROM SPRING_SESSION
WHERE EXPIRY_TIME < ?
]
10:52:00.007 | TRACE | StatementCreatorUtils: Setting SQL statement parameter value: column index 1, parameter value [1768189920006], value class [java.lang.Long], SQL type unknown
10:52:00.010 | DEBUG | JdbcIndexedSessionRepository: Cleaned up 0 expired sessions
10:53:00.015 | DEBUG | JdbcTemplate: Executing prepared SQL update
10:53:00.017 | DEBUG | JdbcTemplate: Executing prepared SQL statement [DELETE FROM SPRING_SESSION
WHERE EXPIRY_TIME < ?
]
10:53:00.018 | TRACE | StatementCreatorUtils: Setting SQL statement parameter value: column index 1, parameter value [1768189980015], value class [java.lang.Long], SQL type unknown
10:53:00.022 | DEBUG | JdbcIndexedSessionRepository: Cleaned up 0 expired sessions
10:53:54.612 | DEBUG | FilterChainProxy: Securing POST /oauth2/token
10:53:55.347 | INFO | CustomOAuth2AuthenticationSuccessHandler: >>>>>>>>>>>>>>>>>>>> Access token value: eyJraWQiOiJib29rb21tZXJjZS10b2tlbi1rZXkiLCJhbGciOiJSUzI1NiJ9.eyJzdWIiOiJuZ3V5ZW52aWV0YW5oLnBlcnNvbmFsQGdtYWlsLmNvbSIsImF1ZCI6ImJmZiIsIm5iZiI6MTc2ODE5MDAzNSwic2NvcGUiOlsib3BlbmlkIiwicHJvZmlsZSJdLCJpc3MiOiJodHRwczovL2F1dGguYm9va29tbWVyY2UuY29tOjgyODIiLCJleHAiOjE3NjgxOTA5MzUsImlhdCI6MTc2ODE5MDAzNSwianRpIjoiOGM1OWI3ZTQtYzVkZi00MTAyLTg4OWEtMzM1OTVmZDQ4MWQ0IiwiYXV0aG9yaXRpZXMiOlsiUk9MRV9DVVNUT01FUiJdfQ.s-jq77j13ao6kY408WkZMsAqet3W1z4Aou0wLwBYH1b3KPuWo5xQ76MJ7PyIqxX-RM0H9TFIbZy_n4QmSTnleTYqX_ri2BmbbGK_N7Tk7YcJmSCprwrw06JqmMB-iI1tAgTXb8d8_j0K8IAkOTCMvd2Tiou3gaxvgqwOJsygL_nRQC6hRZBMUYu76sVQQ76TeeqdXVwPo8e9ROaXMSLsWKtem5lvBvl7qDlGqMCyZSLFAFf0U425RvDf8NXoGdLwPMMEunICPcrjxzkDTZi7R13v5g8MPwUkB49svwUYjpJ-FEu_O6lxjOA1l5b0yX6pdUN061095AYOAT4GjUfcoA
10:53:55.349 | INFO | CustomOAuth2AuthenticationSuccessHandler: >>>>>>>>>>>>>>>>>> ID Token: eyJraWQiOiJib29rb21tZXJjZS10b2tlbi1rZXkiLCJhbGciOiJSUzI1NiJ9.eyJzdWIiOiJuZ3V5ZW52aWV0YW5oLnBlcnNvbmFsQGdtYWlsLmNvbSIsImF1ZCI6ImJmZiIsImF6cCI6ImJmZiIsImF1dGhfdGltZSI6MTc2ODE4ODc0MywiaXNzIjoiaHR0cHM6Ly9hdXRoLmJvb2tvbW1lcmNlLmNvbTo4MjgyIiwiZXhwIjoxNzY4MTkxODM1LCJpYXQiOjE3NjgxOTAwMzUsImp0aSI6ImE2Mzc0Mjk5LTJkOTctNDhiMi1iMWZjLTYxZTVlNjE0MmMyNiIsImF1dGhvcml0aWVzIjpbIlJPTEVfQ1VTVE9NRVIiXSwic2lkIjoiNG15Z1B2RDJkei1rdWdvYTRFZjYzcUJ3UFZnd2VWd19nUGhVOURaY2RXOCJ9.auxk-eU5GkH82nYrr34b9GGDmnXJIrMMLpemrcjfCSv5Gg--h2szvH4R8jOh595jMoQaMLlqEg1ujjddmYgbLE-mXjrLEfmNglWEvSwr-ZMO6I0e9wbmFjiUqdxd4IwryHdtBcmweC-wDVXUPfD8W7ulolODRbJNuI0lT_CFNRNvk42qpnS0p07lOh5Gqg9MroqdzYoZOMCcnYpEu0m1VakdwjlTTprUax5dFyaht3qZFF9zIpl0lS6eV8FoR9_TSNAgXv3P7-i5v5-wVvPsjmo23_wR_nnOpkmLhUtRQS-iDIMBBRUIssiCYJs1Sh4VDbnaR6OSMN5tqW0WIdYduw
10:53:55.349 | INFO | CustomOAuth2AuthenticationSuccessHandler: >>>>>>>>>>>>>>>>>>>> Refresh token value: OFElKkRMZq8roYa1cA284Kc41lR-sZIanJvZVz5kJjHFAm3enoW07kravoBI4t4M1HyQdAEWYNz3k5dewfXni9ZYN4EuSZUOFnJHMX6nhIvNjAblXtB0_8UzpcYEvsCr
10:53:55.625 | DEBUG | FilterChainProxy: Securing GET /oauth2/jwks
10:53:55.659 | DEBUG | FilterChainProxy: Securing GET /userinfo
10:53:55.668 | DEBUG | JwtAuthenticationProvider: Authenticated token
10:53:55.671 | DEBUG | BearerTokenAuthenticationFilter: Set SecurityContextHolder to JwtAuthenticationToken [Principal=org.springframework.security.oauth2.jwt.Jwt@8d444cd9, Credentials=[PROTECTED], Authenticated=true, Details=WebAuthenticationDetails [RemoteIpAddress=127.0.0.1, SessionId=null], Granted Authorities=[SCOPE_openid, SCOPE_profile]]
10:53:56.027 | DEBUG | FilterChainProxy: Securing POST /oauth2/introspect
10:54:00.008 | DEBUG | JdbcTemplate: Executing prepared SQL update
10:54:00.009 | DEBUG | JdbcTemplate: Executing prepared SQL statement [DELETE FROM SPRING_SESSION
WHERE EXPIRY_TIME < ?
]
10:54:00.009 | TRACE | StatementCreatorUtils: Setting SQL statement parameter value: column index 1, parameter value [1768190040008], value class [java.lang.Long], SQL type unknown
10:54:00.013 | DEBUG | JdbcIndexedSessionRepository: Cleaned up 0 expired sessions
10:55:00.003 | DEBUG | JdbcTemplate: Executing prepared SQL update
10:55:00.003 | DEBUG | JdbcTemplate: Executing prepared SQL statement [DELETE FROM SPRING_SESSION
WHERE EXPIRY_TIME < ?
]
10:55:00.007 | TRACE | StatementCreatorUtils: Setting SQL statement parameter value: column index 1, parameter value [1768190100003], value class [java.lang.Long], SQL type unknown
10:55:00.008 | DEBUG | JdbcIndexedSessionRepository: Cleaned up 0 expired sessions
10:55:59.171 | DEBUG | FilterChainProxy: Securing POST /oauth2/introspect
10:56:00.016 | DEBUG | JdbcTemplate: Executing prepared SQL update
10:56:00.016 | DEBUG | JdbcTemplate: Executing prepared SQL statement [DELETE FROM SPRING_SESSION
WHERE EXPIRY_TIME < ?
]
10:56:00.017 | TRACE | StatementCreatorUtils: Setting SQL statement parameter value: column index 1, parameter value [1768190160016], value class [java.lang.Long], SQL type unknown
10:56:00.020 | DEBUG | JdbcIndexedSessionRepository: Cleaned up 0 expired sessions
10:57:00.010 | DEBUG | JdbcTemplate: Executing prepared SQL update
10:57:00.011 | DEBUG | JdbcTemplate: Executing prepared SQL statement [DELETE FROM SPRING_SESSION
WHERE EXPIRY_TIME < ?
]
10:57:00.011 | TRACE | StatementCreatorUtils: Setting SQL statement parameter value: column index 1, parameter value [1768190220010], value class [java.lang.Long], SQL type unknown
10:57:00.015 | DEBUG | JdbcIndexedSessionRepository: Cleaned up 0 expired sessions
10:58:00.010 | DEBUG | JdbcTemplate: Executing prepared SQL update
10:58:00.011 | DEBUG | JdbcTemplate: Executing prepared SQL statement [DELETE FROM SPRING_SESSION
WHERE EXPIRY_TIME < ?
]
10:58:00.011 | TRACE | StatementCreatorUtils: Setting SQL statement parameter value: column index 1, parameter value [1768190280010], value class [java.lang.Long], SQL type unknown
10:58:00.014 | DEBUG | JdbcIndexedSessionRepository: Cleaned up 0 expired sessions
10:59:00.003 | DEBUG | JdbcTemplate: Executing prepared SQL update
10:59:00.003 | DEBUG | JdbcTemplate: Executing prepared SQL statement [DELETE FROM SPRING_SESSION
WHERE EXPIRY_TIME < ?
]
10:59:00.007 | TRACE | StatementCreatorUtils: Setting SQL statement parameter value: column index 1, parameter value [1768190340003], value class [java.lang.Long], SQL type unknown
10:59:00.009 | DEBUG | JdbcIndexedSessionRepository: Cleaned up 0 expired sessions
10:59:11.423 | DEBUG | FilterChainProxy: Securing POST /oauth2/introspect
10:59:25.003 | DEBUG | FilterChainProxy: Securing POST /oauth2/introspect
10:59:25.737 | DEBUG | FilterChainProxy: Securing POST /oauth2/introspect
10:59:27.194 | DEBUG | FilterChainProxy: Securing POST /oauth2/introspect
10:59:27.682 | DEBUG | FilterChainProxy: Securing POST /oauth2/introspect
10:59:30.892 | DEBUG | FilterChainProxy: Securing POST /oauth2/introspect
10:59:31.348 | DEBUG | FilterChainProxy: Securing POST /oauth2/introspect
10:59:32.914 | DEBUG | FilterChainProxy: Securing POST /oauth2/introspect
10:59:33.405 | DEBUG | FilterChainProxy: Securing POST /oauth2/introspect
10:59:35.790 | DEBUG | FilterChainProxy: Securing POST /oauth2/introspect
10:59:36.316 | DEBUG | FilterChainProxy: Securing POST /oauth2/introspect
10:59:40.606 | DEBUG | FilterChainProxy: Securing POST /oauth2/introspect
10:59:41.064 | DEBUG | FilterChainProxy: Securing POST /oauth2/introspect
11:00:00.003 | DEBUG | JdbcTemplate: Executing prepared SQL update
11:00:00.003 | DEBUG | JdbcTemplate: Executing prepared SQL statement [DELETE FROM SPRING_SESSION
WHERE EXPIRY_TIME < ?
]
11:00:00.003 | TRACE | StatementCreatorUtils: Setting SQL statement parameter value: column index 1, parameter value [1768190400003], value class [java.lang.Long], SQL type unknown
11:00:00.007 | DEBUG | JdbcIndexedSessionRepository: Cleaned up 0 expired sessions
11:01:00.003 | DEBUG | JdbcTemplate: Executing prepared SQL update
11:01:00.003 | DEBUG | JdbcTemplate: Executing prepared SQL statement [DELETE FROM SPRING_SESSION
WHERE EXPIRY_TIME < ?
]
11:01:00.004 | TRACE | StatementCreatorUtils: Setting SQL statement parameter value: column index 1, parameter value [1768190460003], value class [java.lang.Long], SQL type unknown
11:01:00.021 | DEBUG | JdbcIndexedSessionRepository: Cleaned up 0 expired sessions
11:02:00.012 | DEBUG | JdbcTemplate: Executing prepared SQL update
11:02:00.014 | DEBUG | JdbcTemplate: Executing prepared SQL statement [DELETE FROM SPRING_SESSION
WHERE EXPIRY_TIME < ?
]
11:02:00.014 | TRACE | StatementCreatorUtils: Setting SQL statement parameter value: column index 1, parameter value [1768190520012], value class [java.lang.Long], SQL type unknown
11:02:00.017 | DEBUG | JdbcIndexedSessionRepository: Cleaned up 0 expired sessions
11:03:00.002 | DEBUG | JdbcTemplate: Executing prepared SQL update
11:03:00.003 | DEBUG | JdbcTemplate: Executing prepared SQL statement [DELETE FROM SPRING_SESSION
WHERE EXPIRY_TIME < ?
]
11:03:00.004 | TRACE | StatementCreatorUtils: Setting SQL statement parameter value: column index 1, parameter value [1768190580002], value class [java.lang.Long], SQL type unknown
11:03:00.007 | DEBUG | JdbcIndexedSessionRepository: Cleaned up 0 expired sessions
11:04:00.006 | DEBUG | JdbcTemplate: Executing prepared SQL update
11:04:00.006 | DEBUG | JdbcTemplate: Executing prepared SQL statement [DELETE FROM SPRING_SESSION
WHERE EXPIRY_TIME < ?
]
11:04:00.007 | TRACE | StatementCreatorUtils: Setting SQL statement parameter value: column index 1, parameter value [1768190640006], value class [java.lang.Long], SQL type unknown
11:04:00.010 | DEBUG | JdbcIndexedSessionRepository: Cleaned up 0 expired sessions
11:05:00.004 | DEBUG | JdbcTemplate: Executing prepared SQL update
11:05:00.005 | DEBUG | JdbcTemplate: Executing prepared SQL statement [DELETE FROM SPRING_SESSION
WHERE EXPIRY_TIME < ?
]
11:05:00.005 | TRACE | StatementCreatorUtils: Setting SQL statement parameter value: column index 1, parameter value [1768190700004], value class [java.lang.Long], SQL type unknown
11:05:00.008 | DEBUG | JdbcIndexedSessionRepository: Cleaned up 0 expired sessions
11:05:44.540 | DEBUG | FilterChainProxy: Securing POST /oauth2/introspect
11:06:00.014 | DEBUG | JdbcTemplate: Executing prepared SQL update
11:06:00.016 | DEBUG | JdbcTemplate: Executing prepared SQL statement [DELETE FROM SPRING_SESSION
WHERE EXPIRY_TIME < ?
]
11:06:00.017 | TRACE | StatementCreatorUtils: Setting SQL statement parameter value: column index 1, parameter value [1768190760014], value class [java.lang.Long], SQL type unknown
11:06:00.022 | DEBUG | JdbcIndexedSessionRepository: Cleaned up 0 expired sessions
11:06:10.411 | DEBUG | FilterChainProxy: Securing POST /oauth2/introspect
11:07:00.008 | DEBUG | JdbcTemplate: Executing prepared SQL update
11:07:00.009 | DEBUG | JdbcTemplate: Executing prepared SQL statement [DELETE FROM SPRING_SESSION
WHERE EXPIRY_TIME < ?
]
11:07:00.010 | TRACE | StatementCreatorUtils: Setting SQL statement parameter value: column index 1, parameter value [1768190820008], value class [java.lang.Long], SQL type unknown
11:07:00.015 | DEBUG | JdbcIndexedSessionRepository: Cleaned up 0 expired sessions
11:08:00.012 | DEBUG | JdbcTemplate: Executing prepared SQL update
11:08:00.013 | DEBUG | JdbcTemplate: Executing prepared SQL statement [DELETE FROM SPRING_SESSION
WHERE EXPIRY_TIME < ?
]
11:08:00.013 | TRACE | StatementCreatorUtils: Setting SQL statement parameter value: column index 1, parameter value [1768190880012], value class [java.lang.Long], SQL type unknown
11:08:00.016 | DEBUG | JdbcIndexedSessionRepository: Cleaned up 0 expired sessions
11:09:00.017 | DEBUG | JdbcTemplate: Executing prepared SQL update
11:09:00.018 | DEBUG | JdbcTemplate: Executing prepared SQL statement [DELETE FROM SPRING_SESSION
WHERE EXPIRY_TIME < ?
]
11:09:00.019 | TRACE | StatementCreatorUtils: Setting SQL statement parameter value: column index 1, parameter value [1768190940017], value class [java.lang.Long], SQL type unknown
11:09:00.022 | DEBUG | JdbcIndexedSessionRepository: Cleaned up 0 expired sessions
11:10:00.016 | DEBUG | JdbcTemplate: Executing prepared SQL update
11:10:00.016 | DEBUG | JdbcTemplate: Executing prepared SQL statement [DELETE FROM SPRING_SESSION
WHERE EXPIRY_TIME < ?
]
11:10:00.017 | TRACE | StatementCreatorUtils: Setting SQL statement parameter value: column index 1, parameter value [1768191000016], value class [java.lang.Long], SQL type unknown
11:10:00.020 | DEBUG | JdbcIndexedSessionRepository: Cleaned up 0 expired sessions
11:11:00.016 | DEBUG | JdbcTemplate: Executing prepared SQL update
11:11:00.016 | DEBUG | JdbcTemplate: Executing prepared SQL statement [DELETE FROM SPRING_SESSION
WHERE EXPIRY_TIME < ?
]
11:11:00.016 | TRACE | StatementCreatorUtils: Setting SQL statement parameter value: column index 1, parameter value [1768191060016], value class [java.lang.Long], SQL type unknown
11:11:00.020 | DEBUG | JdbcIndexedSessionRepository: Cleaned up 0 expired sessions
11:12:00.014 | DEBUG | JdbcTemplate: Executing prepared SQL update
11:12:00.015 | DEBUG | JdbcTemplate: Executing prepared SQL statement [DELETE FROM SPRING_SESSION
WHERE EXPIRY_TIME < ?
]
11:12:00.015 | TRACE | StatementCreatorUtils: Setting SQL statement parameter value: column index 1, parameter value [1768191120014], value class [java.lang.Long], SQL type unknown
11:12:00.019 | DEBUG | JdbcIndexedSessionRepository: Cleaned up 0 expired sessions
11:13:00.013 | DEBUG | JdbcTemplate: Executing prepared SQL update
11:13:00.015 | DEBUG | JdbcTemplate: Executing prepared SQL statement [DELETE FROM SPRING_SESSION
WHERE EXPIRY_TIME < ?
]
11:13:00.017 | TRACE | StatementCreatorUtils: Setting SQL statement parameter value: column index 1, parameter value [1768191180013], value class [java.lang.Long], SQL type unknown
11:13:00.022 | DEBUG | JdbcIndexedSessionRepository: Cleaned up 0 expired sessions
11:14:00.013 | DEBUG | JdbcTemplate: Executing prepared SQL update
11:14:00.015 | DEBUG | JdbcTemplate: Executing prepared SQL statement [DELETE FROM SPRING_SESSION
WHERE EXPIRY_TIME < ?
]
11:14:00.016 | TRACE | StatementCreatorUtils: Setting SQL statement parameter value: column index 1, parameter value [1768191240013], value class [java.lang.Long], SQL type unknown
11:14:00.021 | DEBUG | JdbcIndexedSessionRepository: Cleaned up 0 expired sessions
11:15:00.016 | DEBUG | JdbcTemplate: Executing prepared SQL update
11:15:00.017 | DEBUG | JdbcTemplate: Executing prepared SQL statement [DELETE FROM SPRING_SESSION
WHERE EXPIRY_TIME < ?
]
11:15:00.018 | TRACE | StatementCreatorUtils: Setting SQL statement parameter value: column index 1, parameter value [1768191300016], value class [java.lang.Long], SQL type unknown
11:15:00.025 | DEBUG | JdbcIndexedSessionRepository: Cleaned up 0 expired sessions
11:16:00.017 | DEBUG | JdbcTemplate: Executing prepared SQL update
11:16:00.019 | DEBUG | JdbcTemplate: Executing prepared SQL statement [DELETE FROM SPRING_SESSION
WHERE EXPIRY_TIME < ?
]
11:16:00.020 | TRACE | StatementCreatorUtils: Setting SQL statement parameter value: column index 1, parameter value [1768191360017], value class [java.lang.Long], SQL type unknown
11:16:00.022 | DEBUG | JdbcIndexedSessionRepository: Cleaned up 0 expired sessions
11:16:51.923 | DEBUG | FilterChainProxy: Securing POST /oauth2/token
